사고년도,다발시군구,지점명,사고일시,사고시간대,사고등급,가해자성별,가해자연령,가해차종,가해자신체상해정도,피해자성별,피해자연령,피해차종,피해자신체상해정도,사고유형,가해자법규위반,기상상태,사망자수,부상자수
2017,서울특별시 구로구4,서울특별시 구로구 구로동(구로구청.구의회사거리 부근),2017-11-18,13시경,경상사고,여,41세,자전거,경상,남,66세,화물차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 구로구5,서울특별시 구로구 구로동(장의원 부근),2017-07-16,16시경,경상사고,남,39세,승용차,상해없음,남,31세,자전거,경상,차대차 - 후진중충돌,안전운전불이행,맑음,0,1
2017,서울특별시 구로구5,서울특별시 구로구 구로동(장의원 부근),2017-09-15,08시경,중상사고,남,56세,승합차,상해없음,남,53세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 구로구5,서울특별시 구로구 구로동(장의원 부근),2017-03-14,23시경,경상사고,남,63세,자전거,상해없음,남,25세,이륜차,경상,차대차 - 기타,신호위반,맑음,0,1
2017,서울특별시 구로구5,서울특별시 구로구 구로동(장의원 부근),2017-11-07,18시경,부상신고사고,남,7세,자전거,부상신고,남,58세,승용차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 구로구5,서울특별시 구로구 구로동(장의원 부근),2017-05-18,20시경,경상사고,여,55세,자전거,경상,남,51세,승합차,상해없음,차대차 - 측면충돌,중앙선침범,맑음,0,1
2017,서울특별시 구로구6,서울특별시 구로구 개봉동(늘푸른한의원 부근),2017-05-26,08시경,부상신고사고,남,15세,자전거,부상신고,남,48세,화물차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 구로구6,서울특별시 구로구 개봉동(늘푸른한의원 부근),2017-08-18,02시경,중상사고,남,40세,자전거,중상,없음,불명,없음,없음,차량단독 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 구로구6,서울특별시 구로구 개봉동(늘푸른한의원 부근),2017-05-01,21시경,경상사고,남,53세,자전거,경상,남,13세,자전거,상해없음,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 구로구6,서울특별시 구로구 개봉동(늘푸른한의원 부근),2017-11-03,07시경,경상사고,남,70세,자전거,경상,남,58세,승용차,상해없음,차대차 - 측면충돌,안전운전불이행,비,0,1
2017,서울특별시 금천구1,서울특별시 금천구 독산동(홈플러스금천점 앞 부근),2017-12-05,13시경,중상사고,남,22세,승용차,상해없음,남,55세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 금천구1,서울특별시 금천구 독산동(홈플러스금천점 앞 부근),2017-11-16,06시경,경상사고,남,44세,승용차,상해없음,남,44세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 금천구1,서울특별시 금천구 독산동(홈플러스금천점 앞 부근),2017-05-14,05시경,경상사고,남,51세,승용차,상해없음,남,55세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 금천구1,서울특별시 금천구 독산동(홈플러스금천점 앞 부근),2017-08-30,08시경,부상신고사고,여,33세,자전거,부상신고,여,55세,승용차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 금천구2,서울특별시 금천구 시흥동(은행나무시장 부근),2017-03-02,08시경,중상사고,남,35세,승용차,상해없음,남,14세,자전거,중상,차대차 - 측면충돌,직진우회전진행방해,맑음,0,1
2017,서울특별시 금천구2,서울특별시 금천구 시흥동(은행나무시장 부근),2017-04-07,00시경,부상신고사고,남,18세,자전거,상해없음,남,52세,보행자,부상신고,차대사람 - 횡단중,안전운전불이행,맑음,0,1
2017,서울특별시 금천구2,서울특별시 금천구 시흥동(은행나무시장 부근),2017-06-23,13시경,경상사고,남,77세,자전거,경상,여,59세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 금천구2,서울특별시 금천구 시흥동(은행나무시장 부근),2017-07-04,11시경,부상신고사고,여,63세,자전거,부상신고,남,42세,승용차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 금천구3,서울특별시 금천구 시흥동(시흥사거리 부근),2017-08-17,12시경,경상사고,남,59세,승용차,상해없음,남,73세,자전거,경상,차대차 - 측면충돌,기타,맑음,0,1
2017,서울특별시 금천구3,서울특별시 금천구 시흥동(시흥사거리 부근),2017-07-12,12시경,경상사고,남,28세,승합차,상해없음,남,81세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 금천구3,서울특별시 금천구 시흥동(시흥사거리 부근),2017-06-05,11시경,경상사고,남,48세,자전거,경상,여,60세,승용차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 금천구3,서울특별시 금천구 시흥동(시흥사거리 부근),2017-07-09,10시경,부상신고사고,남,50세,자전거,부상신고,남,47세,승용차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구4,서울특별시 영등포구 영등포동(영등포역교차로 부근),2017-10-19,04시경,부상신고사고,남,59세,승용차,상해없음,남,55세,자전거,부상신고,차대차 - 추돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구4,서울특별시 영등포구 영등포동(영등포역교차로 부근),2017-06-20,22시경,중상사고,남,43세,자전거,중상,남,50세,화물차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구4,서울특별시 영등포구 영등포동(영등포역교차로 부근),2017-02-24,19시경,경상사고,남,60세,자전거,경상,남,68세,보행자,상해없음,차대사람 - 보도통행중,기타,맑음,0,1
2017,서울특별시 영등포구4,서울특별시 영등포구 영등포동(영등포역교차로 부근),2017-05-14,16시경,부상신고사고,남,61세,자전거,부상신고,남,29세,승용차,상해없음,차대차 - 측면충돌,신호위반,맑음,0,1
2017,서울특별시 영등포구4,서울특별시 영등포구 영등포동(영등포역교차로 부근),2017-12-09,14시경,경상사고,남,62세,자전거,경상,남,56세,승용차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구4,서울특별시 영등포구 영등포동(영등포역교차로 부근),2017-09-09,15시경,중상사고,여,62세,자전거,상해없음,여,63세,보행자,중상,차대사람 - 보도통행중,신호위반,맑음,0,1
2017,서울특별시 영등포구7,서울특별시 영등포구 영등포동3가(영등포시장사거리 부근),2017-02-25,04시경,중상사고,남,55세,자전거,중상,남,54세,승용차,상해없음,차대차 - 측면충돌,불법유턴,맑음,0,1
2017,서울특별시 영등포구7,서울특별시 영등포구 영등포동3가(영등포시장사거리 부근),2017-10-16,08시경,경상사고,남,65세,자전거,경상,남,35세,승용차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구7,서울특별시 영등포구 영등포동3가(영등포시장사거리 부근),2017-10-16,16시경,부상신고사고,남,82세,자전거,부상신고,남,54세,승합차,상해없음,차대차 - 기타,중앙선침범,맑음,0,1
2017,서울특별시 영등포구7,서울특별시 영등포구 영등포동3가(영등포시장사거리 부근),2017-05-17,15시경,부상신고사고,남,83세,자전거,부상신고,여,25세,승용차,상해없음,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구7,서울특별시 영등포구 영등포동3가(영등포시장사거리 부근),2017-03-11,12시경,부상신고사고,여,44세,자전거,부상신고,남,38세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구8,서울특별시 영등포구 여의도동(마포한강공원자전거대여소 부근),2017-05-14,15시경,부상신고사고,남,31세,자전거,부상신고,여,14세,자전거,부상신고,차대차 - 정면충돌,안전운전불이행,맑음,0,3
2017,서울특별시 영등포구8,서울특별시 영등포구 여의도동(마포한강공원자전거대여소 부근),2017-08-12,17시경,경상사고,남,55세,자전거,경상,남,9세,자전거,상해없음,차대차 - 추돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구8,서울특별시 영등포구 여의도동(마포한강공원자전거대여소 부근),2017-05-28,17시경,부상신고사고,남,6세,자전거,상해없음,남,40세,자전거,부상신고,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구8,서울특별시 영등포구 여의도동(마포한강공원자전거대여소 부근),2017-06-04,18시경,부상신고사고,남,9세,자전거,상해없음,남,27세,자전거,부상신고,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구8,서울특별시 영등포구 여의도동(마포한강공원자전거대여소 부근),2017-09-16,15시경,경상사고,여,29세,자전거,경상,남,71세,자전거,상해없음,차대차 - 추돌,안전거리미확보,맑음,0,1
2017,서울특별시 영등포구10,서울특별시 영등포구 여의도동(여의나루역 부근),2017-06-10,11시경,경상사고,남,38세,자전거,상해없음,여,5세,보행자,경상,차대사람 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구10,서울특별시 영등포구 여의도동(여의나루역 부근),2017-09-29,15시경,경상사고,남,46세,자전거,경상,없음,불명,없음,없음,차량단독 - 전도전복 - 전도,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구10,서울특별시 영등포구 여의도동(여의나루역 부근),2017-08-07,21시경,중상사고,여,22세,자전거,경상,남,43세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,0,2
2017,서울특별시 영등포구10,서울특별시 영등포구 여의도동(여의나루역 부근),2017-04-23,16시경,경상사고,여,48세,자전거,상해없음,남,91세,보행자,경상,차대사람 - 횡단중,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구12,서울특별시 영등포구 여의도동(시범아파트앞 부근),2017-03-18,12시경,중상사고,남,14세,자전거,상해없음,남,25세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구12,서울특별시 영등포구 여의도동(시범아파트앞 부근),2017-09-10,16시경,경상사고,남,26세,자전거,경상,남,5세,보행자,상해없음,차대사람 - 길가장자리구역통행중,안전거리미확보,맑음,0,1
2017,서울특별시 영등포구12,서울특별시 영등포구 여의도동(시범아파트앞 부근),2017-08-05,09시경,경상사고,남,40세,자전거,상해없음,여,47세,보행자,경상,차대사람 - 횡단중,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구12,서울특별시 영등포구 여의도동(시범아파트앞 부근),2017-10-07,15시경,부상신고사고,여,19세,자전거,상해없음,남,1세,보행자,부상신고,차대사람 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구1,서울특별시 영등포구 당산동1가(양화한강공원출구 부근),2017-05-27,16시경,경상사고,남,14세,자전거,상해없음,여,55세,보행자,경상,차대사람 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구1,서울특별시 영등포구 당산동1가(양화한강공원출구 부근),2017-09-30,21시경,경상사고,남,18세,자전거,상해없음,여,40세,보행자,경상,차대사람 - 차도통행중,안전운전불이행,맑음,0,2
2017,서울특별시 영등포구1,서울특별시 영등포구 당산동1가(양화한강공원출구 부근),2017-10-06,20시경,경상사고,남,18세,자전거,상해없음,여,57세,보행자,경상,차대사람 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구1,서울특별시 영등포구 당산동1가(양화한강공원출구 부근),2017-05-28,15시경,중상사고,남,23세,자전거,상해없음,남,17세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,0,2
2017,서울특별시 영등포구1,서울특별시 영등포구 당산동1가(양화한강공원출구 부근),2017-05-15,16시경,중상사고,남,36세,자전거,상해없음,남,69세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구1,서울특별시 영등포구 당산동1가(양화한강공원출구 부근),2017-10-06,11시경,경상사고,남,46세,자전거,상해없음,여,39세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,0,2
2017,서울특별시 영등포구1,서울특별시 영등포구 당산동1가(양화한강공원출구 부근),2017-09-03,14시경,부상신고사고,여,10세,자전거,상해없음,남,24세,자전거,부상신고,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구6,서울특별시 영등포구 당산동1가(양화한강공원입구 부근),2017-08-08,21시경,중상사고,남,15세,자전거,상해없음,남,50세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구6,서울특별시 영등포구 당산동1가(양화한강공원입구 부근),2017-08-12,21시경,경상사고,남,20세,자전거,상해없음,남,39세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구6,서울특별시 영등포구 당산동1가(양화한강공원입구 부근),2017-05-21,12시경,중상사고,남,50세,자전거,기타불명,여,58세,자전거,중상,차대차 - 추돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구6,서울특별시 영등포구 당산동1가(양화한강공원입구 부근),2017-05-22,19시경,부상신고사고,남,66세,자전거,상해없음,여,50세,자전거,부상신고,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구6,서울특별시 영등포구 당산동1가(양화한강공원입구 부근),2017-08-05,12시경,부상신고사고,남,67세,자전거,상해없음,여,24세,자전거,부상신고,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구11,서울특별시 영등포구 당산동3가(영등포경찰서사거리 부근),2017-08-26,18시경,부상신고사고,남,58세,승용차,상해없음,여,24세,자전거,부상신고,차대차 - 측면충돌,신호위반,맑음,0,1
2017,서울특별시 영등포구11,서울특별시 영등포구 당산동3가(영등포경찰서사거리 부근),2017-12-08,10시경,경상사고,남,65세,승용차,상해없음,남,43세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구11,서울특별시 영등포구 당산동3가(영등포경찰서사거리 부근),2017-03-29,20시경,경상사고,여,56세,승용차,상해없음,여,38세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구11,서울특별시 영등포구 당산동3가(영등포경찰서사거리 부근),2017-03-12,14시경,중상사고,여,64세,승용차,상해없음,남,57세,자전거,중상,차대차 - 추돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구2,서울특별시 영등포구 당산동4가(당서초교 앞 부근),2017-05-15,21시경,경상사고,남,50세,승용차,상해없음,남,13세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구2,서울특별시 영등포구 당산동4가(당서초교 앞 부근),2017-06-14,16시경,경상사고,여,39세,승용차,상해없음,남,10세,자전거,경상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구2,서울특별시 영등포구 당산동4가(당서초교 앞 부근),2017-04-20,14시경,부상신고사고,남,43세,승합차,상해없음,남,70세,자전거,부상신고,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구2,서울특별시 영등포구 당산동4가(당서초교 앞 부근),2017-10-26,17시경,부상신고사고,남,12세,자전거,부상신고,남,37세,화물차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구2,서울특별시 영등포구 당산동4가(당서초교 앞 부근),2017-06-03,18시경,경상사고,남,13세,자전거,경상,없음,불명,없음,없음,차량단독 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구2,서울특별시 영등포구 당산동4가(당서초교 앞 부근),2017-08-14,11시경,부상신고사고,남,71세,자전거,부상신고,여,34세,승합차,상해없음,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구2,서울특별시 영등포구 당산동4가(당서초교 앞 부근),2017-02-10,16시경,경상사고,여,53세,자전거,경상,여,29세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구9,서울특별시 영등포구 도림동(우신초교앞 부근),2017-06-06,12시경,경상사고,남,69세,승용차,상해없음,남,9세,자전거,경상,차대차 - 정면충돌,신호위반,맑음,0,1
2017,서울특별시 영등포구9,서울특별시 영등포구 도림동(우신초교앞 부근),2017-06-14,07시경,중상사고,남,80세,승용차,상해없음,남,71세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구9,서울특별시 영등포구 도림동(우신초교앞 부근),2017-02-03,15시경,중상사고,여,44세,승용차,상해없음,남,74세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구9,서울특별시 영등포구 도림동(우신초교앞 부근),2017-03-21,16시경,중상사고,남,63세,자전거,상해없음,여,76세,보행자,중상,차대사람 - 보도통행중,신호위반,맑음,0,1
2017,서울특별시 영등포구3,서울특별시 영등포구 대림동(대림3동사거리 부근),2017-07-25,07시경,경상사고,남,42세,승용차,상해없음,남,60세,자전거,경상,차대차 - 정면충돌,교차로운행방법위반,맑음,0,1
2017,서울특별시 영등포구3,서울특별시 영등포구 대림동(대림3동사거리 부근),2017-11-04,05시경,중상사고,남,66세,승용차,상해없음,남,57세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구3,서울특별시 영등포구 대림동(대림3동사거리 부근),2017-12-04,10시경,중상사고,남,70세,승용차,상해없음,남,81세,자전거,중상,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구3,서울특별시 영등포구 대림동(대림3동사거리 부근),2017-04-09,17시경,경상사고,남,67세,자전거,상해없음,남,44세,이륜차,경상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구3,서울특별시 영등포구 대림동(대림3동사거리 부근),2017-06-05,19시경,경상사고,여,59세,자전거,경상,남,57세,승용차,상해없음,차대차 - 정면충돌,직진우회전진행방해,맑음,0,1
2017,서울특별시 영등포구3,서울특별시 영등포구 대림동(대림3동사거리 부근),2017-02-01,05시경,중상사고,남,47세,화물차,상해없음,남,74세,자전거,중상,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림공원사거리 부근),2017-07-11,23시경,경상사고,남,16세,이륜차,상해없음,여,52세,자전거,경상,차대차 - 정면충돌,신호위반,맑음,0,1
2017,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림공원사거리 부근),2017-08-17,19시경,중상사고,남,64세,자전거,중상,남,40세,승용차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림공원사거리 부근),2017-03-11,11시경,중상사고,남,73세,자전거,중상,남,73세,승용차,상해없음,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림공원사거리 부근),2017-09-19,09시경,경상사고,남,78세,자전거,경상,남,51세,승용차,상해없음,차대차 - 기타,안전거리미확보,맑음,0,1
2017,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림공원사거리 부근),2017-07-18,09시경,경상사고,여,58세,자전거,경상,남,52세,승용차,상해없음,차대차 - 측면충돌,안전운전불이행,흐림,0,1
2017,서울특별시 동작구2,서울특별시 동작구 상도동(장승배기역 부근),2017-04-24,01시경,경상사고,남,43세,승용차,상해없음,남,23세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 동작구2,서울특별시 동작구 상도동(장승배기역 부근),2017-03-08,04시경,중상사고,남,53세,승용차,상해없음,남,64세,자전거,중상,차대차 - 추돌,안전운전불이행,맑음,0,1
2017,서울특별시 동작구2,서울특별시 동작구 상도동(장승배기역 부근),2017-08-11,15시경,경상사고,남,61세,승용차,상해없음,남,72세,자전거,경상,차대차 - 기타,안전거리미확보,맑음,0,1
2017,서울특별시 동작구2,서울특별시 동작구 상도동(장승배기역 부근),2017-07-18,10시경,경상사고,여,30세,승용차,상해없음,남,62세,자전거,경상,차대차 - 추돌,안전운전불이행,맑음,0,1
2017,서울특별시 동작구2,서울특별시 동작구 상도동(장승배기역 부근),2017-07-01,05시경,경상사고,남,44세,자전거,상해없음,남,25세,원동기장치자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 동작구2,서울특별시 동작구 상도동(장승배기역 부근),2017-12-14,14시경,사망사고,남,95세,자전거,사망,남,57세,승합차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,1,0
2017,서울특별시 동작구4,서울특별시 동작구 본동(노들나루공원 부근),2017-04-23,21시경,경상사고,남,22세,원동기장치자전거,상해없음,남,26세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 동작구4,서울특별시 동작구 본동(노들나루공원 부근),2017-10-07,16시경,중상사고,기타불명,불명,자전거,기타불명,여,36세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 동작구4,서울특별시 동작구 본동(노들나루공원 부근),2017-10-06,16시경,경상사고,남,48세,자전거,상해없음,여,77세,보행자,경상,차대사람 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 동작구4,서울특별시 동작구 본동(노들나루공원 부근),2017-06-17,06시경,경상사고,남,57세,화물차,상해없음,남,58세,자전거,경상,차대차 - 측면충돌,신호위반,맑음,0,1
2017,서울특별시 동작구1,서울특별시 동작구 신대방동(대방천사거리 부근),2017-07-18,16시경,경상사고,남,14세,자전거,상해없음,남,35세,이륜차,경상,차대차 - 측면충돌,기타,맑음,0,1
2017,서울특별시 동작구1,서울특별시 동작구 신대방동(대방천사거리 부근),2017-02-21,04시경,경상사고,남,49세,자전거,경상,남,61세,승용차,상해없음,차대차 - 측면충돌,불법유턴,맑음,0,1
2017,서울특별시 동작구1,서울특별시 동작구 신대방동(대방천사거리 부근),2017-08-07,14시경,경상사고,남,56세,자전거,경상,남,44세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 동작구1,서울특별시 동작구 신대방동(대방천사거리 부근),2017-07-27,07시경,중상사고,남,66세,자전거,중상,남,62세,승용차,상해없음,차대차 - 측면충돌,기타,맑음,0,1
2017,서울특별시 동작구1,서울특별시 동작구 신대방동(대방천사거리 부근),2017-05-20,05시경,경상사고,남,72세,자전거,경상,남,55세,승용차,상해없음,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 동작구1,서울특별시 동작구 신대방동(대방천사거리 부근),2017-09-29,09시경,중상사고,남,75세,자전거,중상,여,36세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 동작구1,서울특별시 동작구 신대방동(대방천사거리 부근),2017-09-23,16시경,중상사고,여,50세,자전거,중상,여,43세,승용차,상해없음,차대차 - 측면충돌,교차로운행방법위반,맑음,0,1
2017,서울특별시 동작구3,서울특별시 동작구 신대방동(대림사거리 부근),2017-07-06,22시경,경상사고,기타불명,불명,불명,기타불명,여,19세,자전거,경상,차대차 - 기타,안전운전불이행,흐림,0,1
2017,서울특별시 동작구3,서울특별시 동작구 신대방동(대림사거리 부근),2017-11-23,14시경,중상사고,여,30세,승용차,상해없음,남,56세,자전거,중상,차대차 - 측면충돌,교차로운행방법위반,맑음,0,1
2017,서울특별시 동작구3,서울특별시 동작구 신대방동(대림사거리 부근),2017-10-13,21시경,경상사고,남,53세,원동기장치자전거,상해없음,여,58세,자전거,경상,차대차 - 측면충돌,신호위반,맑음,0,1
2017,서울특별시 동작구3,서울특별시 동작구 신대방동(대림사거리 부근),2017-12-02,04시경,경상사고,남,49세,자전거,경상,남,42세,승합차,상해없음,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 동작구3,서울특별시 동작구 신대방동(대림사거리 부근),2017-01-05,17시경,중상사고,여,59세,자전거,중상,기타불명,불명,불명,기타불명,차대차 - 측면충돌,중앙선침범,맑음,0,1
2017,서울특별시 동작구5,서울특별시 동작구 신대방동(글로벌신학아카데미 부근),2017-10-13,23시경,경상사고,남,66세,승용차,상해없음,여,32세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 동작구5,서울특별시 동작구 신대방동(글로벌신학아카데미 부근),2017-05-18,13시경,경상사고,남,44세,승합차,상해없음,여,56세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 동작구5,서울특별시 동작구 신대방동(글로벌신학아카데미 부근),2017-11-13,21시경,부상신고사고,남,20세,자전거,부상신고,여,39세,승용차,상해없음,차대차 - 추돌,안전운전불이행,비,0,1
2017,서울특별시 동작구5,서울특별시 동작구 신대방동(글로벌신학아카데미 부근),2017-10-09,07시경,중상사고,남,64세,자전거,중상,남,64세,승용차,상해없음,차대차 - 측면충돌,교차로운행방법위반,맑음,0,1
2017,서울특별시 관악구1,서울특별시 관악구 신림동(구로전화국사거리 부근),2017-08-01,10시경,경상사고,남,34세,승용차,상해없음,여,51세,자전거,경상,차대차 - 측면충돌,신호위반,맑음,0,1
2017,서울특별시 관악구1,서울특별시 관악구 신림동(구로전화국사거리 부근),2017-05-13,14시경,경상사고,남,43세,자전거,경상,남,52세,화물차,상해없음,차대차 - 정면충돌,안전운전불이행,비,0,1
2017,서울특별시 관악구1,서울특별시 관악구 신림동(구로전화국사거리 부근),2017-07-24,19시경,경상사고,남,50세,자전거,경상,남,58세,승용차,상해없음,차대차 - 기타,중앙선침범,맑음,0,1
2017,서울특별시 관악구1,서울특별시 관악구 신림동(구로전화국사거리 부근),2017-08-18,02시경,부상신고사고,여,52세,자전거,부상신고,남,61세,승용차,상해없음,차대차 - 측면충돌,신호위반,맑음,0,1
2017,서울특별시 관악구1,서울특별시 관악구 신림동(구로전화국사거리 부근),2017-04-21,18시경,경상사고,남,40세,화물차,상해없음,남,51세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 관악구2,서울특별시 관악구 신림동(난곡사거리 부근),2017-11-16,14시경,경상사고,남,56세,승용차,상해없음,남,18세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 관악구2,서울특별시 관악구 신림동(난곡사거리 부근),2017-05-16,20시경,부상신고사고,남,17세,자전거,부상신고,남,36세,승용차,상해없음,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 관악구2,서울특별시 관악구 신림동(난곡사거리 부근),2017-06-14,17시경,경상사고,남,71세,자전거,경상,남,63세,승합차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 관악구2,서울특별시 관악구 신림동(난곡사거리 부근),2017-10-12,16시경,중상사고,여,69세,자전거,중상,남,56세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 강남구2,서울특별시 강남구 역삼동(강남세브란스사거리 부근),2017-06-13,19시경,경상사고,남,29세,승용차,상해없음,남,50세,자전거,경상,차대차 - 측면충돌,신호위반,맑음,0,1
2017,서울특별시 강남구2,서울특별시 강남구 역삼동(강남세브란스사거리 부근),2017-12-02,09시경,경상사고,남,54세,승용차,상해없음,남,29세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 강남구2,서울특별시 강남구 역삼동(강남세브란스사거리 부근),2017-10-06,15시경,부상신고사고,여,36세,승용차,상해없음,남,79세,자전거,부상신고,차대차 - 기타,안전운전불이행,맑음,0,1
2017,서울특별시 강남구2,서울특별시 강남구 역삼동(강남세브란스사거리 부근),2017-02-15,14시경,경상사고,남,33세,자전거,상해없음,여,68세,보행자,경상,차대사람 - 차도통행중,안전운전불이행,맑음,0,1
2017,서울특별시 강남구1,서울특별시 강남구 대치동(원일빌딩 부근),2017-03-30,18시경,중상사고,남,37세,승용차,상해없음,남,42세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2017,서울특별시 강남구1,서울특별시 강남구 대치동(원일빌딩 부근),2017-09-15,11시경,부상신고사고,남,68세,승용차,상해없음,남,33세,자전거,부상신고,차대차 - 기타,안전운전불이행,맑음,0,1
